TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Loja,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,62,0.3,2,51,505,92688,1611438031453,0.7906976744186046,11111111111111110111111111001111000011110011111111111100111111111111111111111110000000,0.7142857142857143,1111111111111111111101011111111110110001000010000,1.0,111111,0,0,5,1,0.8313253012048193,11111111111111111111101111111111111111111111111111111111111111000110111100110000000,0.631578947368421,111111111111011111000000000000010010010111111111111111010,1.0,1111111111111111111111111,0.88,1110111011111111111111110,0.7142857142857143,1111111111111111111100111111111110101000100100000
