TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
DataBase,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,57,0.3,2,44,804,88088,1611596454552,0.963855421686747,11111111111111111111111111111111111111111111111111111111111111111111111000111111111,1.0,1111111111111111111111111111111,1.0,111111111111111111,0,0,14,4,0.9047619047619048,111111101111101111111,0.3706896551724138,11000000000000000101100101101001101111000100100101101101001000100100100101101100001110000000011000000000001110110001,1.0,11111111111111111111111111,0.9615384615384616,11111111111111111111111011,1.0,1111111111111111111111111111111
