TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Voluntario,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,113,0.3,2,69,1130,188654,1611597727006,0.9748743718592965,1111111111111111111111111111111111111111110001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111101111111,0.8547008547008547,111111111111111111111111111111111111111111101010101111111101110111111101111111111111111111110110101111101110111010000,1.0,1111111111,0,0,9,1,0.7470355731225297,1111111111111111111111111111111111101111111111110011111111111111111111111111111111111111111111111010101111100011111101111110001111111110111111111110110100111111000111100010101001010111111111111111111111111111111111111100100000000000000000000000000000000,0.6754385964912281,110011111111111111111111111111011101111111111000000000000011011001010111111111010111010101111011011001011010101010,1.0,1111111111111111111111111111111111111111111111,0.9782608695652174,1111111111111101111111111111111111111111111111,0.8547008547008547,111111111111111111111111111111111111111111110011010111111101101111111011111111111111111111110110011111110111110100000
